"pkSurvey_ID"	"region"	"fkTransect"	"transect"	"ts"	"CountOfpksurvey_at_site"	"family"	"fam_sci"	"genus"	"species"	"AvgOfquantity"	"aspect"	"direction"	"exposure"	"Rugosity"	"Variety"	"Height"	"refuge_size_categories"	"live_cover"	"hard_substratum"	"depth1"	"guild"	"DS"
25	"Malabar"	19	"T19"	"t19.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		2.00	1	"N"	"medium"	5	4	5	4	4	4	1	"Herbivores"	"deep"
25	"Malabar"	19	"T19"	"t19.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Naso"		1.00	1	"N"	"medium"	5	4	5	4	4	4	1	"Planktivores"	"deep"
25	"Malabar"	19	"T19"	"t19.d"	1	"Triggerfish"	"Balistidae"			5.00	1	"N"	"medium"	5	4	5	4	4	4	1	"Invertivores*"	"deep"
25	"Malabar"	19	"T19"	"t19.d"	1	"Triggerfish"	"Balistidae"	"Balistoides"	"viridescens"	2.00	1	"N"	"medium"	5	4	5	4	4	4	1	"Invertivores*"	"deep"
26	"Malabar"	19	"T19"	"t19.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"flavissimus"	2.00	1	"N"	"medium"	4	4	4	4	4	5	1	"Corallivore/Invertivore"	"deep"
26	"Malabar"	19	"T19"	"t19.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"meyersi"	1.00	1	"N"	"medium"	4	4	4	4	4	5	1	"Corallivore/Invertivore"	"deep"
26	"Malabar"	19	"T19"	"t19.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"zanzibariensis"	2.00	1	"N"	"medium"	4	4	4	4	4	5	1	"Corallivore/Invertivore"	"deep"
26	"Malabar"	19	"T19"	"t19.d"	1	"Butterflyfish"	"Chaetodontidae"	"Hemitaurichthys"	"zoster"	2.00	1	"N"	"medium"	4	4	4	4	4	5	1	"Planktivores"	"deep"
26	"Malabar"	19	"T19"	"t19.d"	1	"Groupers"	"Epinephelidae"			1.00	1	"N"	"medium"	4	4	4	4	4	5	1	"Piscivores"	"deep"
26	"Malabar"	19	"T19"	"t19.d"	1	"Groupers"	"Epinephelidae"	"Epinephelus"	"polyphekadion"	1.00	1	"N"	"medium"	4	4	4	4	4	5	1	"Piscivores"	"deep"
26	"Malabar"	19	"T19"	"t19.d"	1	"Groupers"	"Epinephelidae"	"Plectropomus"	"punctatus"	1.00	1	"N"	"medium"	4	4	4	4	4	5	1	"Piscivores"	"deep"
26	"Malabar"	19	"T19"	"t19.d"	1	"Moorish Idol"	"Zanclidae"	"Zanclus"	"cornuta"	4.00	1	"N"	"medium"	4	4	4	4	4	5	1	"Varied diet"	"deep"
26	"Malabar"	19	"T19"	"t19.d"	1	"Parrotfish"	"Scaridae"			2.00	1	"N"	"medium"	4	4	4	4	4	5	1	"Herbivores"	"deep"
26	"Malabar"	19	"T19"	"t19.d"	1	"Snappers"	"Lutjanidae"			109.00	1	"N"	"medium"	4	4	4	4	4	5	1	"Piscivores"	"deep"
26	"Malabar"	19	"T19"	"t19.d"	1	"Soldierfish"	"Holocentridae"			4.00	1	"N"	"medium"	4	4	4	4	4	5	1	"Planktivores"	"deep"
26	"Malabar"	19	"T19"	"t19.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		19.00	1	"N"	"medium"	4	4	4	4	4	5	1	"Herbivores"	"deep"
26	"Malabar"	19	"T19"	"t19.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		2.00	1	"N"	"medium"	4	4	4	4	4	5	1	"Herbivores"	"deep"
26	"Malabar"	19	"T19"	"t19.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Naso"		1.00	1	"N"	"medium"	4	4	4	4	4	5	1	"Planktivores"	"deep"
26	"Malabar"	19	"T19"	"t19.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Zebrasoma"		1.00	1	"N"	"medium"	4	4	4	4	4	5	1	"Herbivores"	"deep"
26	"Malabar"	19	"T19"	"t19.d"	1	"Triggerfish"	"Balistidae"			4.00	1	"N"	"medium"	4	4	4	4	4	5	1	"Invertivores*"	"deep"
26	"Malabar"	19	"T19"	"t19.d"	1	"Triggerfish"	"Balistidae"	"Sufflamen"	"chrysopterus"	2.00	1	"N"	"medium"	4	4	4	4	4	5	1	"Invertivores*"	"deep"
27	"Malabar"	19	"T19"	"t19.s"	1	"Angelfish"	"Pomacanthidae"			4.00	1	"N"	"medium"	3	3	3	2	4	5	2	"Varied diet"	"shallow"
27	"Malabar"	19	"T19"	"t19.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"auriga"	2.00	1	"N"	"medium"	3	3	3	2	4	5	2	"Corallivore/Invertivore"	"shallow"
27	"Malabar"	19	"T19"	"t19.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"flavissimus"	2.00	1	"N"	"medium"	3	3	3	2	4	5	2	"Corallivore/Invertivore"	"shallow"
27	"Malabar"	19	"T19"	"t19.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"lunula"	2.00	1	"N"	"medium"	3	3	3	2	4	5	2	"Corallivore/Invertivore"	"shallow"
27	"Malabar"	19	"T19"	"t19.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"meyersi"	2.00	1	"N"	"medium"	3	3	3	2	4	5	2	"Corallivore/Invertivore"	"shallow"
27	"Malabar"	19	"T19"	"t19.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"zanzibariensis"	2.00	1	"N"	"medium"	3	3	3	2	4	5	2	"Corallivore/Invertivore"	"shallow"
27	"Malabar"	19	"T19"	"t19.s"	1	"Groupers"	"Epinephelidae"			1.00	1	"N"	"medium"	3	3	3	2	4	5	2	"Piscivores"	"shallow"
27	"Malabar"	19	"T19"	"t19.s"	1	"Groupers"	"Epinephelidae"	"Epinephelus"	"polyphekadion"	2.00	1	"N"	"medium"	3	3	3	2	4	5	2	"Piscivores"	"shallow"
27	"Malabar"	19	"T19"	"t19.s"	1	"Groupers"	"Epinephelidae"	"Variola"	"louti"	1.00	1	"N"	"medium"	3	3	3	2	4	5	2	"Piscivores"	"shallow"
27	"Malabar"	19	"T19"	"t19.s"	1	"Moorish Idol"	"Zanclidae"	"Zanclus"	"cornuta"	1.00	1	"N"	"medium"	3	3	3	2	4	5	2	"Varied diet"	"shallow"
27	"Malabar"	19	"T19"	"t19.s"	1	"Parrotfish"	"Scaridae"			1.00	1	"N"	"medium"	3	3	3	2	4	5	2	"Herbivores"	"shallow"
27	"Malabar"	19	"T19"	"t19.s"	1	"Snappers"	"Lutjanidae"			110.00	1	"N"	"medium"	3	3	3	2	4	5	2	"Piscivores"	"shallow"
27	"Malabar"	19	"T19"	"t19.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		10.00	1	"N"	"medium"	3	3	3	2	4	5	2	"Herbivores"	"shallow"
27	"Malabar"	19	"T19"	"t19.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		2.00	1	"N"	"medium"	3	3	3	2	4	5	2	"Herbivores"	"shallow"
27	"Malabar"	19	"T19"	"t19.s"	1	"Triggerfish"	"Balistidae"			10.00	1	"N"	"medium"	3	3	3	2	4	5	2	"Invertivores*"	"shallow"
28	"Malabar"	19	"T19"	"t19.s"	2	"Angelfish"	"Pomacanthidae"			5.00	1	"N"	"medium"	3	3	3	3	4	5	2	"Varied diet"	"shallow"
28	"Malabar"	19	"T19"	"t19.s"	2	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"flavissimus"	2.00	1	"N"	"medium"	3	3	3	3	4	5	2	"Corallivore/Invertivore"	"shallow"
28	"Malabar"	19	"T19"	"t19.s"	2	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"kleinii"	2.00	1	"N"	"medium"	3	3	3	3	4	5	2	"Corallivore/Invertivore"	"shallow"
28	"Malabar"	19	"T19"	"t19.s"	2	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"meyersi"	2.00	1	"N"	"medium"	3	3	3	3	4	5	2	"Corallivore/Invertivore"	"shallow"
28	"Malabar"	19	"T19"	"t19.s"	2	"Groupers"	"Epinephelidae"			4.00	1	"N"	"medium"	3	3	3	3	4	5	2	"Piscivores"	"shallow"
28	"Malabar"	19	"T19"	"t19.s"	2	"Groupers"	"Epinephelidae"	"Epinephelus"	"polyphekadion"	3.00	1	"N"	"medium"	3	3	3	3	4	5	2	"Piscivores"	"shallow"
28	"Malabar"	19	"T19"	"t19.s"	2	"Groupers"	"Epinephelidae"	"Variola"	"louti"	1.00	1	"N"	"medium"	3	3	3	3	4	5	2	"Piscivores"	"shallow"
28	"Malabar"	19	"T19"	"t19.s"	2	"Moorish Idol"	"Zanclidae"	"Zanclus"	"cornuta"	2.00	1	"N"	"medium"	3	3	3	3	4	5	2	"Varied diet"	"shallow"
28	"Malabar"	19	"T19"	"t19.s"	2	"Parrotfish"	"Scaridae"	"Bulbometopon"	"muricatum"	1.00	1	"N"	"medium"	3	3	3	3	4	5	2	"Corallivore/Herbivore"	"shallow"
28	"Malabar"	19	"T19"	"t19.s"	2	"Snappers"	"Lutjanidae"			5.00	1	"N"	"medium"	3	3	3	3	4	5	2	"Piscivores"	"shallow"
28	"Malabar"	19	"T19"	"t19.s"	2	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		10.00	1	"N"	"medium"	3	3	3	3	4	5	2	"Herbivores"	"shallow"
28	"Malabar"	19	"T19"	"t19.s"	2	"Surgeonsfishes"	"Acanthuridae"	"Zebrasoma"		2.00	1	"N"	"medium"	3	3	3	3	4	5	2	"Herbivores"	"shallow"
28	"Malabar"	19	"T19"	"t19.s"	2	"Sweetlips"	"Haemulidae"			1.00	1	"N"	"medium"	3	3	3	3	4	5	2	"Invertivores*"	"shallow"
28	"Malabar"	19	"T19"	"t19.s"	2	"Triggerfish"	"Balistidae"			12.00	1	"N"	"medium"	3	3	3	3	4	5	2	"Invertivores*"	"shallow"
28	"Malabar"	19	"T19"	"t19.s"	2	"Triggerfish"	"Balistidae"	"Sufflamen"	"chrysopterus"	1.00	1	"N"	"medium"	3	3	3	3	4	5	2	"Invertivores*"	"shallow"
29	"Malabar"	22	"T22"	"t22.d"	1	"Angelfish"	"Pomacanthidae"			1.00	1	"N"	"medium"	4	4	3	4	4	4	1	"Varied diet"	"deep"
29	"Malabar"	22	"T22"	"t22.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"lineolatus"	2.00	1	"N"	"medium"	4	4	3	4	4	4	1	"Corallivore/Invertivore"	"deep"
29	"Malabar"	22	"T22"	"t22.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"meyersi"	3.00	1	"N"	"medium"	4	4	3	4	4	4	1	"Corallivore/Invertivore"	"deep"
29	"Malabar"	22	"T22"	"t22.d"	1	"Butterflyfish"	"Chaetodontidae"	"Hemitaurichthys"	"zoster"	6.00	1	"N"	"medium"	4	4	3	4	4	4	1	"Planktivores"	"deep"
29	"Malabar"	22	"T22"	"t22.d"	1	"Groupers"	"Epinephelidae"			6.00	1	"N"	"medium"	4	4	3	4	4	4	1	"Piscivores"	"deep"
29	"Malabar"	22	"T22"	"t22.d"	1	"Groupers"	"Epinephelidae"	"Epinephelus"	"tukula"	1.00	1	"N"	"medium"	4	4	3	4	4	4	1	"Piscivores"	"deep"
29	"Malabar"	22	"T22"	"t22.d"	1	"Groupers"	"Epinephelidae"	"Plectropomus"	"laevis"	2.00	1	"N"	"medium"	4	4	3	4	4	4	1	"Piscivores"	"deep"
29	"Malabar"	22	"T22"	"t22.d"	1	"Groupers"	"Epinephelidae"	"Variola"	"louti"	2.00	1	"N"	"medium"	4	4	3	4	4	4	1	"Piscivores"	"deep"
29	"Malabar"	22	"T22"	"t22.d"	1	"Moorish Idol"	"Zanclidae"	"Zanclus"	"cornuta"	3.00	1	"N"	"medium"	4	4	3	4	4	4	1	"Varied diet"	"deep"
29	"Malabar"	22	"T22"	"t22.d"	1	"Snappers"	"Lutjanidae"			3.00	1	"N"	"medium"	4	4	3	4	4	4	1	"Piscivores"	"deep"
29	"Malabar"	22	"T22"	"t22.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		6.00	1	"N"	"medium"	4	4	3	4	4	4	1	"Herbivores"	"deep"
29	"Malabar"	22	"T22"	"t22.d"	1	"Triggerfish"	"Balistidae"			2.00	1	"N"	"medium"	4	4	3	4	4	4	1	"Invertivores*"	"deep"
29	"Malabar"	22	"T22"	"t22.d"	1	"Triggerfish"	"Balistidae"	"Balistoides"	"viridescens"	4.00	1	"N"	"medium"	4	4	3	4	4	4	1	"Invertivores*"	"deep"
29	"Malabar"	22	"T22"	"t22.d"	1	"Wrasse"	"Labridae"	"Cheilinus"	"undulatus"	2.00	1	"N"	"medium"	4	4	3	4	4	4	1	"Invertivores*"	"deep"
30	"Malabar"	22	"T22"	"t22.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"auriga"	2.00	1	"N"	"medium"	3	3	3	3	3	3	1	"Corallivore/Invertivore"	"deep"
30	"Malabar"	22	"T22"	"t22.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"flavissimus"	3.00	1	"N"	"medium"	3	3	3	3	3	3	1	"Corallivore/Invertivore"	"deep"
30	"Malabar"	22	"T22"	"t22.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"guttatissimus"	3.00	1	"N"	"medium"	3	3	3	3	3	3	1	"Corallivore/Invertivore"	"deep"
30	"Malabar"	22	"T22"	"t22.d"	1	"Butterflyfish"	"Chaetodontidae"	"Hemitaurichthys"	"zoster"	14.00	1	"N"	"medium"	3	3	3	3	3	3	1	"Planktivores"	"deep"
30	"Malabar"	22	"T22"	"t22.d"	1	"Groupers"	"Epinephelidae"			3.00	1	"N"	"medium"	3	3	3	3	3	3	1	"Piscivores"	"deep"
30	"Malabar"	22	"T22"	"t22.d"	1	"Groupers"	"Epinephelidae"	"Epinephelus"	"tukula"	1.00	1	"N"	"medium"	3	3	3	3	3	3	1	"Piscivores"	"deep"
30	"Malabar"	22	"T22"	"t22.d"	1	"Groupers"	"Epinephelidae"	"Variola"	"louti"	1.00	1	"N"	"medium"	3	3	3	3	3	3	1	"Piscivores"	"deep"
30	"Malabar"	22	"T22"	"t22.d"	1	"Moorish Idol"	"Zanclidae"	"Zanclus"	"cornuta"	4.00	1	"N"	"medium"	3	3	3	3	3	3	1	"Varied diet"	"deep"
30	"Malabar"	22	"T22"	"t22.d"	1	"Parrotfish"	"Scaridae"	"Bulbometopon"	"muricatum"	2.00	1	"N"	"medium"	3	3	3	3	3	3	1	"Corallivore/Herbivore"	"deep"
30	"Malabar"	22	"T22"	"t22.d"	1	"Pufferfish"	"Tetraodontidae"			2.00	1	"N"	"medium"	3	3	3	3	3	3	1	"Invertivores*"	"deep"
30	"Malabar"	22	"T22"	"t22.d"	1	"Snappers"	"Lutjanidae"			3.00	1	"N"	"medium"	3	3	3	3	3	3	1	"Piscivores"	"deep"
30	"Malabar"	22	"T22"	"t22.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		3.00	1	"N"	"medium"	3	3	3	3	3	3	1	"Herbivores"	"deep"
30	"Malabar"	22	"T22"	"t22.d"	1	"Triggerfish"	"Balistidae"			3.00	1	"N"	"medium"	3	3	3	3	3	3	1	"Invertivores*"	"deep"
30	"Malabar"	22	"T22"	"t22.d"	1	"Wrasse"	"Labridae"	"Oxycheilinus"	"digramma"	2.00	1	"N"	"medium"	3	3	3	3	3	3	1	"Invertivores*"	"deep"
31	"Malabar"	22	"T22"	"t22.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"guttatissimus"	1.00	1	"N"	"medium"	4	4	4	3	3	3	2	"Corallivore/Invertivore"	"shallow"
31	"Malabar"	22	"T22"	"t22.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"interruptus"	2.00	1	"N"	"medium"	4	4	4	3	3	3	2	"Corallivore/Invertivore"	"shallow"
31	"Malabar"	22	"T22"	"t22.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"meyersi"	2.00	1	"N"	"medium"	4	4	4	3	3	3	2	"Corallivore/Invertivore"	"shallow"
31	"Malabar"	22	"T22"	"t22.s"	1	"Groupers"	"Epinephelidae"			3.00	1	"N"	"medium"	4	4	4	3	3	3	2	"Piscivores"	"shallow"
31	"Malabar"	22	"T22"	"t22.s"	1	"Groupers"	"Epinephelidae"	"Variola"	"louti"	4.00	1	"N"	"medium"	4	4	4	3	3	3	2	"Piscivores"	"shallow"
31	"Malabar"	22	"T22"	"t22.s"	1	"Moorish Idol"	"Zanclidae"	"Zanclus"	"cornuta"	2.00	1	"N"	"medium"	4	4	4	3	3	3	2	"Varied diet"	"shallow"
31	"Malabar"	22	"T22"	"t22.s"	1	"Parrotfish"	"Scaridae"	"Bulbometopon"	"muricatum"	4.00	1	"N"	"medium"	4	4	4	3	3	3	2	"Corallivore/Herbivore"	"shallow"
31	"Malabar"	22	"T22"	"t22.s"	1	"Snappers"	"Lutjanidae"			2.00	1	"N"	"medium"	4	4	4	3	3	3	2	"Piscivores"	"shallow"
31	"Malabar"	22	"T22"	"t22.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		16.00	1	"N"	"medium"	4	4	4	3	3	3	2	"Herbivores"	"shallow"
31	"Malabar"	22	"T22"	"t22.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Zebrasoma"		3.00	1	"N"	"medium"	4	4	4	3	3	3	2	"Herbivores"	"shallow"
31	"Malabar"	22	"T22"	"t22.s"	1	"Triggerfish"	"Balistidae"			1.00	1	"N"	"medium"	4	4	4	3	3	3	2	"Invertivores*"	"shallow"
32	"Malabar"	22	"T22"	"t22.s"	1	"Angelfish"	"Pomacanthidae"			1.00	1	"N"	"medium"	3	3	3	3	3	4	2	"Varied diet"	"shallow"
32	"Malabar"	22	"T22"	"t22.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"auriga"	2.00	1	"N"	"medium"	3	3	3	3	3	4	2	"Corallivore/Invertivore"	"shallow"
32	"Malabar"	22	"T22"	"t22.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"flavissimus"	3.00	1	"N"	"medium"	3	3	3	3	3	4	2	"Corallivore/Invertivore"	"shallow"
32	"Malabar"	22	"T22"	"t22.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"interruptus"	2.00	1	"N"	"medium"	3	3	3	3	3	4	2	"Corallivore/Invertivore"	"shallow"
32	"Malabar"	22	"T22"	"t22.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"lunula"	2.00	1	"N"	"medium"	3	3	3	3	3	4	2	"Corallivore/Invertivore"	"shallow"
32	"Malabar"	22	"T22"	"t22.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"meyersi"	4.00	1	"N"	"medium"	3	3	3	3	3	4	2	"Corallivore/Invertivore"	"shallow"
32	"Malabar"	22	"T22"	"t22.s"	1	"Groupers"	"Epinephelidae"			5.00	1	"N"	"medium"	3	3	3	3	3	4	2	"Piscivores"	"shallow"
32	"Malabar"	22	"T22"	"t22.s"	1	"Groupers"	"Epinephelidae"	"Variola"	"louti"	2.00	1	"N"	"medium"	3	3	3	3	3	4	2	"Piscivores"	"shallow"
32	"Malabar"	22	"T22"	"t22.s"	1	"Moorish Idol"	"Zanclidae"	"Zanclus"	"cornuta"	1.00	1	"N"	"medium"	3	3	3	3	3	4	2	"Varied diet"	"shallow"
32	"Malabar"	22	"T22"	"t22.s"	1	"Parrotfish"	"Scaridae"	"Bulbometopon"	"muricatum"	1.00	1	"N"	"medium"	3	3	3	3	3	4	2	"Corallivore/Herbivore"	"shallow"
32	"Malabar"	22	"T22"	"t22.s"	1	"Snappers"	"Lutjanidae"			2.00	1	"N"	"medium"	3	3	3	3	3	4	2	"Piscivores"	"shallow"
32	"Malabar"	22	"T22"	"t22.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		9.00	1	"N"	"medium"	3	3	3	3	3	4	2	"Herbivores"	"shallow"
32	"Malabar"	22	"T22"	"t22.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		5.00	1	"N"	"medium"	3	3	3	3	3	4	2	"Herbivores"	"shallow"
32	"Malabar"	22	"T22"	"t22.s"	1	"Triggerfish"	"Balistidae"			9.00	1	"N"	"medium"	3	3	3	3	3	4	2	"Invertivores*"	"shallow"
33	"North Grand Terre"	25	"T25"	"t25.d"	1	"Butterflyfish"	"Chaetodontidae"	"Hemitaurichthys"	"zoster"	15.00	1	"N"	"medium"	5	4	4	4	5	4	1	"Planktivores"	"deep"
33	"North Grand Terre"	25	"T25"	"t25.d"	1	"Groupers"	"Epinephelidae"			10.00	1	"N"	"medium"	5	4	4	4	5	4	1	"Piscivores"	"deep"
33	"North Grand Terre"	25	"T25"	"t25.d"	1	"Groupers"	"Epinephelidae"	"Epinephelus"	"lanceolatus"	1.00	1	"N"	"medium"	5	4	4	4	5	4	1	"Piscivores"	"deep"
33	"North Grand Terre"	25	"T25"	"t25.d"	1	"Groupers"	"Epinephelidae"	"Variola"	"louti"	1.00	1	"N"	"medium"	5	4	4	4	5	4	1	"Piscivores"	"deep"
33	"North Grand Terre"	25	"T25"	"t25.d"	1	"Moorish Idol"	"Zanclidae"	"Zanclus"	"cornuta"	2.00	1	"N"	"medium"	5	4	4	4	5	4	1	"Varied diet"	"deep"
33	"North Grand Terre"	25	"T25"	"t25.d"	1	"Parrotfish"	"Scaridae"			2.00	1	"N"	"medium"	5	4	4	4	5	4	1	"Herbivores"	"deep"
33	"North Grand Terre"	25	"T25"	"t25.d"	1	"Snappers"	"Lutjanidae"			5.00	1	"N"	"medium"	5	4	4	4	5	4	1	"Piscivores"	"deep"
33	"North Grand Terre"	25	"T25"	"t25.d"	1	"Soldierfish"	"Holocentridae"			9.00	1	"N"	"medium"	5	4	4	4	5	4	1	"Planktivores"	"deep"
33	"North Grand Terre"	25	"T25"	"t25.d"	1	"Squirrelfish"	"Holocentridae"			7.00	1	"N"	"medium"	5	4	4	4	5	4	1	"Planktivores"	"deep"
33	"North Grand Terre"	25	"T25"	"t25.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		2.00	1	"N"	"medium"	5	4	4	4	5	4	1	"Herbivores"	"deep"
33	"North Grand Terre"	25	"T25"	"t25.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		10.00	1	"N"	"medium"	5	4	4	4	5	4	1	"Herbivores"	"deep"
33	"North Grand Terre"	25	"T25"	"t25.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Naso"		8.00	1	"N"	"medium"	5	4	4	4	5	4	1	"Planktivores"	"deep"
33	"North Grand Terre"	25	"T25"	"t25.d"	1	"Triggerfish"	"Balistidae"			3.00	1	"N"	"medium"	5	4	4	4	5	4	1	"Invertivores*"	"deep"
34	"North Grand Terre"	25	"T25"	"t25.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"bennetti"	1.00	1	"N"	"medium"	2	2	1	2	2	1	1	"Corallivore/Invertivore"	"deep"
34	"North Grand Terre"	25	"T25"	"t25.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"kleinii"	2.00	1	"N"	"medium"	2	2	1	2	2	1	1	"Corallivore/Invertivore"	"deep"
34	"North Grand Terre"	25	"T25"	"t25.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"meyersi"	1.00	1	"N"	"medium"	2	2	1	2	2	1	1	"Corallivore/Invertivore"	"deep"
34	"North Grand Terre"	25	"T25"	"t25.d"	1	"Groupers"	"Epinephelidae"			3.00	1	"N"	"medium"	2	2	1	2	2	1	1	"Piscivores"	"deep"
34	"North Grand Terre"	25	"T25"	"t25.d"	1	"Snappers"	"Lutjanidae"			3.00	1	"N"	"medium"	2	2	1	2	2	1	1	"Piscivores"	"deep"
34	"North Grand Terre"	25	"T25"	"t25.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		1.00	1	"N"	"medium"	2	2	1	2	2	1	1	"Herbivores"	"deep"
34	"North Grand Terre"	25	"T25"	"t25.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		7.00	1	"N"	"medium"	2	2	1	2	2	1	1	"Herbivores"	"deep"
34	"North Grand Terre"	25	"T25"	"t25.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Naso"		11.00	1	"N"	"medium"	2	2	1	2	2	1	1	"Planktivores"	"deep"
34	"North Grand Terre"	25	"T25"	"t25.d"	1	"Triggerfish"	"Balistidae"			1.00	1	"N"	"medium"	2	2	1	2	2	1	1	"Invertivores*"	"deep"
35	"North Grand Terre"	25	"T25"	"t25.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"auriga"	1.00	1	"N"	"medium"	4	4	4	4	4	5	2	"Corallivore/Invertivore"	"shallow"
35	"North Grand Terre"	25	"T25"	"t25.s"	1	"Groupers"	"Epinephelidae"			15.00	1	"N"	"medium"	4	4	4	4	4	5	2	"Piscivores"	"shallow"
35	"North Grand Terre"	25	"T25"	"t25.s"	1	"Groupers"	"Epinephelidae"	"Epinephelus"	"lanceolatus"	1.00	1	"N"	"medium"	4	4	4	4	4	5	2	"Piscivores"	"shallow"
35	"North Grand Terre"	25	"T25"	"t25.s"	1	"Groupers"	"Epinephelidae"	"Epinephelus"	"tukula"	2.00	1	"N"	"medium"	4	4	4	4	4	5	2	"Piscivores"	"shallow"
35	"North Grand Terre"	25	"T25"	"t25.s"	1	"Groupers"	"Epinephelidae"	"Plectropomus"	"laevis"	1.00	1	"N"	"medium"	4	4	4	4	4	5	2	"Piscivores"	"shallow"
35	"North Grand Terre"	25	"T25"	"t25.s"	1	"Groupers"	"Epinephelidae"	"Variola"	"louti"	1.00	1	"N"	"medium"	4	4	4	4	4	5	2	"Piscivores"	"shallow"
35	"North Grand Terre"	25	"T25"	"t25.s"	1	"Moorish Idol"	"Zanclidae"	"Zanclus"	"cornuta"	1.00	1	"N"	"medium"	4	4	4	4	4	5	2	"Varied diet"	"shallow"
35	"North Grand Terre"	25	"T25"	"t25.s"	1	"Parrotfish"	"Scaridae"			6.00	1	"N"	"medium"	4	4	4	4	4	5	2	"Herbivores"	"shallow"
35	"North Grand Terre"	25	"T25"	"t25.s"	1	"Snappers"	"Lutjanidae"			12.00	1	"N"	"medium"	4	4	4	4	4	5	2	"Piscivores"	"shallow"
35	"North Grand Terre"	25	"T25"	"t25.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		2.00	1	"N"	"medium"	4	4	4	4	4	5	2	"Herbivores"	"shallow"
35	"North Grand Terre"	25	"T25"	"t25.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		38.00	1	"N"	"medium"	4	4	4	4	4	5	2	"Herbivores"	"shallow"
35	"North Grand Terre"	25	"T25"	"t25.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Naso"		3.00	1	"N"	"medium"	4	4	4	4	4	5	2	"Planktivores"	"shallow"
35	"North Grand Terre"	25	"T25"	"t25.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Zebrasoma"		4.00	1	"N"	"medium"	4	4	4	4	4	5	2	"Herbivores"	"shallow"
35	"North Grand Terre"	25	"T25"	"t25.s"	1	"Triggerfish"	"Balistidae"			5.00	1	"N"	"medium"	4	4	4	4	4	5	2	"Invertivores*"	"shallow"
